057893,SAO JOAO DEL REI,MG
114694,SAO MIGUEL ARCANJO,SP
158113,RORAINOPOLIS,RR
065367,VARZEA GRANDE,MT
122762,SAO CARLOS,SP
124982,TANABI,SP
021568,VIANA,ES
031328,MATOES,MA
045369,CONCEICAO DAS ALAGOAS,MG
139329,ANAPU,PA
092262,AREAL,RJ
119206,LEME,SP
023549,SAO MATEUS,ES
082370,COLOMBO,PR
115220,ITAPETININGA,SP
050328,NOVO CRUZEIRO,MG
144832,BORBOREMA,SP
075101,RECIFE,PE
125559,PEDREGULHO,SP
089656,MAGE,RJ
160192,SANTA CRUZ DA BAIXA VERDE,PE
097485,GAURAMA,RS
108373,DESCANSO,SC
017756,PARAIPABA,CE
063016,CHAPADAO DO SUL,MS
079780,LONDRINA,PR
057240,PRATAPOLIS,MG
086124,WENCESLAU BRAZ,PR
063891,COMODORO,MT
016493,CASCAVEL,CE
099887,IJUI,RS
105304,SAO CARLOS,SC
091090,PINHEIRAL,RJ
153908,EPITACIOLANDIA,AC
114165,ARACOIABA DA SERRA,SP
115873,POA,SP
066431,BELEM,PA
107235,GUARACIABA,SC
066522,SAO MIGUEL DO GUAMA,PA
103481,ITAQUI,RS
126177,PARAIBUNA,SP
158451,TERESINA,PI
159798,IPOJUCA,PE
102236,TRES COROAS,RS
121384,PINDAMONHANGABA,SP
120113,TAQUARITUBA,SP
078030,PARNAIBA,PI
110213,ITAPORANGA D'AJUDA,SE
154575,SAPUCAIA,RJ
093211,BELFORD ROXO,RJ
084426,PATO BRANCO,PR
133454,IRECE,BA
062752,ANAURILÂNDIA,MS
126094,TAQUARITUBA,SP
152355,MARECHAL FLORIANO,ES
049452,VISCONDE DO RIO BRANCO,MG
050476,ALFENAS,MG
093096,RESENDE,RJ
051284,SAO JOAQUIM DE BICAS,MG
071720,RIO TINTO,PB
029355,ITAPIRAPUA,GO
029421,SAO SIMAO,GO
145896,MARILANDIA DO SUL,PR
090613,SANTO ANTONIO DE PADUA,RJ
116236,PIRACICABA,SP
099101,SANTO ANTONIO DA PATRULHA,RS
074369,RECIFE,PE
061762,IGUATEMI,MS
116848,RIO DAS PEDRAS,SP
059949,SAO SEBASTIAO DO PARAISO,MG
114231,MURUTINGA DO SUL,SP
059519,CONSELHEIRO LAFAIETE,MG
026435,OUVIDOR,GO
064360,ITIQUIRA,MT
092494,SAO PEDRO DA ALDEIA,RJ
080366,PONTA GROSSA,PR
060053,ITAPECERICA,MG
060046,ITAPAGIPE,MG
103697,CARAZINHO,RS
118349,ARANDU,SP
078998,FLORIANO,PI
109215,SAO JOAQUIM,SC
086090,CATANDUVAS,PR
153536,CARMO DO CAJURU,MG
061218,TRES CORACOES,MG
032797,ARINOS,MG
049627,RIO POMBA,MG
023143,SAO GABRIEL DA PALHA,ES
081828,TOMAZINA,PR
080911,CAMPO MOURAO,PR
060806,PEDRO LEOPOLDO,MG
053512,INHAUMA,MG
111682,PALMITAL,SP
020313,JIJOCA DE JERICOACOARA,CE
053868,SAO TOMAS DE AQUINO,MG
035949,ITABIRA,MG
044511,PRESIDENTE OLEGARIO,MG
049148,IBIRITE,MG
096404,GUAJARA-MIRIM,RO
163337,ARAPONGAS,PR
062521,NAVIRAI,MS
014951,JACOBINA,BA
100032,NOVO HAMBURGO,RS
058933,SETE LAGOAS,MG
142604,CACHOEIRO DE ITAPEMIRIM,ES
032938,AÇUCENA,MG
060525,SAO GOTARDO,MG
082958,CURIUVA,PR
073593,ITAMBE,PE
159467,SANTA CRUZ DO CAPIBARIBE,PE
079723,MARIALVA,PR
105528,PAPANDUVA,SC
024760,SANTA RITA DO ARAGUAIA,GO
065565,TERRA NOVA DO NORTE,MT
124149,SANTO ANTONIO DE POSSE,SP
090068,CAMPOS DOS GOYTACAZES,RJ
032037,CONSELHEIRO LAFAIETE,MG
074526,OLINDA,PE
163030,ACREÚNA,GO
100008,JAGUARAO,RS
024513,SAO MATEUS,ES
049361,TEOFILO OTONI,MG
021337,ALFREDO CHAVES,ES
163683,IRATI,PR
159426,OLINDA,PE
084335,PALMEIRA,PR
129965,QUATRO PONTES,PR
008284,SANTA MARIA DA VITORIA,BA
055327,BUENO BRANDAO,MG
067587,BAIÃO,PA
118638,NOVA EUROPA,SP
144840,MANAUS,AM
059733,AIMORES,MG
107946,VIDEIRA,SC
119354,ELIAS FAUSTO,SP
055202,PIRAPORA,MG
030015,SAO LUIS,MA
030338,ESTREITO,MA
103614,SAO MARCOS,RS
104042,BAGÉ,RS
061200,ARAÇUAI,MG
103754,SAO SEBASTIAO DO CAI,RS
020909,SOBRAL,CE
047340,NOVA ERA,MG
080515,CURITIBA,PR
038794,TURMALINA,MG
052530,CONGONHAL,MG
038497,VIRGINOPOLIS,MG
015628,CAUCAIA,CE
150227,CORONEL FREITAS,SC
128009,APARECIDA DO RIO NEGRO,TO
000463,CURITIBA,PR
086025,COLORADO,PR
081802,REBOUCAS,PR
031856,MONTALVANIA,MG
111245,SAO PAULO,SP
043737,CAMPANHA,MG
005835,JEQUIE,BA
060376,PIRAPORA,MG
015198,JUAZEIRO,BA
068429,VISEU,PA
098541,TAQUARI,RS
047191,SAO ROMAO,MG
040444,ITABIRITO,MG
114744,ITAJOBI,SP
065334,TABAPORA,MT
104208,JOACABA,SC
109934,ARACAJU,SE
052928,CLARAVAL,MG
117689,ITATINGA,SP
016576,GUARAMIRANGA,CE
093294,ITABORAI,RJ
049346,LAGOA DA PRATA,MG
081414,ORTIGUEIRA,PR
105460,SAO BENTO DO SUL,SC
085464,SANTA HELENA,PR
135723,ITACARE,BA
129841,TELEMACO BORBA,PR
040071,MAR DE ESPANHA,MG
139865,FLORESTA DO ARAGUAIA,PA
098244,CACHOEIRA DO SUL,RS
033902,SAO SEBASTIAO DO OESTE,MG
083642,JANDAIA DO SUL,PR
062026,MIRANDA,MS
077214,SURUBIM,PE
110486,ARACAJU,SE
073940,PAUDALHO,PE
096321,MACHADINHO D'OESTE,RO
043380,MIRAI,MG
090332,QUEIMADOS,RJ
098061,ERECHIM,RS
026898,URUACU,GO
117176,IPIGUA,SP
038554,SABINOPOLIS,MG
005751,SAO DESIDERIO,BA
061085,AIMORES,MG
100552,CAXIAS DO SUL,RS
065516,APIACAS,MT
023754,IBIRACU,ES
125385,IGUAPE,SP
064121,SAO JOSE DOS QUATRO MARCOS,MT
125344,CARDOSO,SP
147942,ALTO ALEGRE DO PINDARÉ,MA
121657,MOGI DAS CRUZES,SP
022863,PINHEIROS,ES
070466,ITABAIANA,PB
087015,CIANORTE,PR
033241,CACHOEIRA DE MINAS,MG
068601,TOME-ACU,PA
054049,GRAO MOGOL,MG
061341,VICOSA,MG
107540,RIO DO CAMPO,SC
080762,ARAUCARIA,PR
059980,VARZEA DA PALMA,MG
026096,PETROLINA DE GOIAS,GO
063149,ITAQUIRAI,MS
030064,COLINAS,MA
005165,TARTARUGALZINHO,AP
093021,NOVA FRIBURGO,RJ
108795,CURITIBANOS,SC
116160,MOJI MIRIM,SP
100883,RIO GRANDE,RS
122523,JALES,SP
048876,CORONEL FABRICIANO,MG
040766,JOAO PINHEIRO,MG
003269,PORTO DE PEDRAS,AL
037796,CALDAS,MG
023648,SANTA MARIA DE JETIBA,ES
038778,ALEM PARAIBA,MG
102509,CACAPAVA DO SUL,RS
124875,ORLANDIA,SP
030171,VARGEM GRANDE,MA
158238,BONFIM,RR
044107,MARTINHO CAMPOS,MG
119073,BAURU,SP
032664,ELOI MENDES,MG
084319,CAMBE,PR
054692,OLIVEIRA,MG
029736,TUTOIA,MA
081885,BELA VISTA DO PARAISO,PR
032557,BRUMADINHO,MG
080044,PONTA GROSSA,PR
124719,CERQUEIRA CESAR,SP
126268,CUNHA,SP
135475,PAULO AFONSO,BA
095737,PRESIDENTE MEDICI,RO
026575,NEROPOLIS,GO
109785,ARAUA,SE
084533,PONTA GROSSA,PR
058073,MARIANA,MG
132720,PONTAL DO ARAGUAIA,MT
016097,JAGUARETAMA,CE
112961,SAO MANUEL,SP
082347,PONTAL DO PARANA,PR
029116,APORE,GO
032300,BRASÓPOLIS,MG
026138,BARRO ALTO,GO
160184,POMBOS,PE
097303,BOA VISTA DO BURICA,RS
124412,APARECIDA,SP
045286,MARIANA,MG
104075,PELOTAS,RS
030387,BARRA DO CORDA,MA
104851,CACADOR,SC
035964,MURIAE,MG
079517,SANTA FILOMENA,PI
048900,SANTO ANTONIO DO MONTE,MG
085100,CAPITAO LEONIDAS MARQUES,PR
149583,FEIRA NOVA DO MARANHAO,MA
073643,GRAVATA,PE
125203,MACATUBA,SP
047977,ITABIRA,MG
060954,IGARAPE,MG
157495,SAO JOAO DO SOTER,MA
095372,MACAIBA,RN
085324,CIANORTE,PR
022061,IRUPI,ES
032516,SAO LOURENCO,MG
062430,TRES LAGOAS,MS
049379,IBIRACI,MG
036368,NOVA LIMA,MG
154724,AMPERE,PR
090423,BARRA MANSA,RJ
025288,BONFINOPOLIS,GO
140178,MARITUBA,PA
037762,TOCANTINS,MG
040634,CARANDAI,MG
092676,MARICA,RJ
085662,CARLOPOLIS,PR
092080,NILOPOLIS,RJ
115493,TATUI,SP
049486,MONTE ALEGRE DE MINAS,MG
102525,SAO PEDRO DO SUL,RS
004283,SAO GABRIEL DA CACHOEIRA,AM
101030,CASCA,RS
057026,MONTE BELO,MG
158097,MUCAJAI,RR
110338,PORTO DA FOLHA,SE
039289,SANTA RITA DO SAPUCAI,MG
015776,FORTALEZA,CE
090639,CAMPOS DOS GOYTACAZES,RJ
098632,BOM RETIRO DO SUL,RS
108761,SEARA,SC
024521,SAO MATEUS,ES
020693,PENTECOSTE,CE
062968,BATAYPORÃ,MS
121194,CACHOEIRA PAULISTA,SP
114017,MARILIA,SP
062117,RIBAS DO RIO PARDO,MS
017780,FORTIM,CE
034074,JAIBA,MG
130229,UBIRATA,PR
108464,MAFRA,SC
125674,ALTINÓPOLIS,SP
125708,DOIS CORREGOS,SP
065474,ALTO TAQUARI,MT
047159,SANTA LUZIA,MG
055400,IBIA,MG
098558,ARROIO GRANDE,RS
004143,MANAUS,AM
037028,CORONEL FABRICIANO,MG
027839,ITUMBIARA,GO
086132,IBAITI,PR
034934,CAMANDUCAIA,MG
122341,SAO JOSE DO RIO PARDO,SP
069286,POMBAL,PB
032003,CONGONHAS,MG
125146,VALPARAISO,SP
126441,ARAGUATINS,TO
102798,SANTA VITORIA DO PALMAR,RS
064808,NOVO HORIZONTE DO NORTE,MT
007245,SALVADOR,BA
147454,TEREZOPOLIS DE GOIAS,GO
021907,VENDA NOVA DO IMIGRANTE,ES
030825,LAGO DA PEDRA,MA
049064,CONGONHAS,MG
086710,PONTA GROSSA,PR
055350,BOCAIUVA,MG
049882,CAMANDUCAIA,MG
087825,PITANGA,PR
041442,SANTO ANTONIO DO MONTE,MG
025783,JARAGUA,GO
087114,IMBITUVA,PR
059006,PONTE NOVA,MG
050583,SANTA VITORIA,MG
098517,INDEPENDENCIA,RS
085027,TERRA RICA,PR
010280,EUCLIDES DA CUNHA,BA
107805,GASPAR,SC
061978,CAMAPUA,MS
030296,CAROLINA,MA
024364,SANTA TERESA,ES
110049,SIMAO DIAS,SE
047266,MONTE AZUL,MG
147462,VILA PROPICIO,GO
105437,PONTE SERRADA,SC
031781,VIANA,MA
046375,NOVA PORTEIRINHA,MG
125740,AGUDOS,SP
087395,IBIPORA,PR
044156,MUTUM,MG
100446,PALMITINHO,RS
039883,GOVERNADOR VALADARES,MG
102863,GUAPORE,RS
103937,RIO PARDO,RS
029660,PEDREIRAS,MA
046516,TEOFILO OTONI,MG
067165,BRASIL NOVO,PA
022301,GOVERNADOR LINDENBERG,ES
124941,DUARTINA,SP
065169,ARAPUTANGA,MT
069120,SOLANEA,PB
016410,CRATEUS,CE
120451,ITAPORANGA,SP
080689,ALTONIA,PR
117754,RIO GRANDE DA SERRA,SP
082511,IVAIPORA,PR
026856,SANTO ANTONIO DO DESCOBERTO,GO
024968,CERES,GO
099515,RESTINGA SECA,RS
096453,JARU,RO
158428,GETULIO VARGAS,RS
031252,CARUTAPERA,MA
032474,LUZ,MG
048538,TRES PONTAS,MG
120402,GETULINA,SP
148007,VERANOPOLIS,RS
084343,PALOTINA,PR
130872,ROLANDIA,PR
125419,MIRANDOPOLIS,SP
032177,MONTE SIAO,MG
062471,CORUMBA,MS
027375,ALTO PARAISO DE GOIAS,GO
110346,TOBIAS BARRETO,SE
104224,ANITA GARIBALDI,SC
023812,IBIRACU,ES
064113,NOVA MONTE VERDE,MT
073650,VITORIA DE SANTO ANTAO,PE
031021,PINHEIRO,MA
024703,CERES,GO
034082,CORONEL XAVIER CHAVES,MG
033621,ENTRE RIOS DE MINAS,MG
047605,BARAO DE COCAIS,MG
127837,CARIRI DO TOCANTINS,TO
116145,LORENA,SP
018507,FORTALEZA,CE
086942,CAMBARA,PR
094490,TIBAU,RN
032623,GUAXUPE,MG
048272,SALINAS,MG
007559,PRADO,BA
013219,LIVRAMENTO DE NOSSA SENHORA,BA
085852,MANGUEIRINHA,PR
150425,OTACILIO COSTA,SC
047761,JACUTINGA,MG
103804,SAO SEPE,RS
158717,GOIOERE,PR
058958,CAMPESTRE,MG
060236,ITURAMA,MG
078212,COCAL,PI
096339,JI-PARANA,RO
083196,CURITIBA,PR
027623,SAO FRANCISCO DE GOIAS,GO
021972,BARRA DE SAO FRANCISCO,ES
130591,APUCARANA,PR
119271,IBIUNA,SP
147926,ROSANA,SP
073627,AGRESTINA,PE
095299,PAU DOS FERROS,RN
099465,SAO GABRIEL,RS
033555,MONTE CARMELO,MG
105270,GARUVA,SC
149328,ANASTÁCIO,MS
030403,SANTA LUZIA,MA
118463,IBIRA,SP
125393,JACUPIRANGA,SP
084525,PONTA GROSSA,PR
030536,TIMBIRAS,MA
076562,RECIFE,PE
061408,CARATINGA,MG
023945,CASTELO,ES
128678,ARRAIAS,TO
089839,MAGE,RJ
130666,LAVRAS DO SUL,RS
125047,PATROCINIO PAULISTA,SP
066712,BREVES,PA
022053,MARATAIZES,ES
117218,CAJOBI,SP
045096,JOAO MONLEVADE,MG
029017,CAMPINACU,GO
063032,DOURADOS,MS
004853,PARINTINS,AM
003194,PILAR,AL
149054,JOVIANIA,GO
017723,QUIXADA,CE
106799,FLORIANOPOLIS,SC
060277,VISCONDE DO RIO BRANCO,MG
052886,INCONFIDENTES,MG
014274,LIVRAMENTO DE NOSSA SENHORA,BA
126425,WANDERLANDIA,TO
110239,ITABAIANINHA,SE
107250,IBIRAMA,SC
088443,UMUARAMA,PR
062372,DEODAPOLIS,MS
090811,RIO DE JANEIRO,RJ
016378,IPAUMIRIM,CE
062505,ÁGUA CLARA,MS
062497,BATAGUASSU,MS
022939,BOA ESPERANCA,ES
022335,MARECHAL FLORIANO,ES
072272,LOGRADOURO,PB
048041,ITURAMA,MG
033159,BICAS,MG
130815,MANAUS,AM
083709,LAPA,PR
040725,AREADO,MG
078980,TERESINA,PI
097774,BUTIA,RS
113829,IGARAPAVA,SP
099325,ROLANTE,RS
060418,JOAO PINHEIRO,MG
081513,SANTA FE,PR
079640,TERESINA,PI
028571,JARAGUA,GO
024869,GUAPO,GO
097436,SOBRADINHO,RS
130542,BRAGANCA,PA
107359,ITAIOPOLIS,SC
027060,SAO JOAO DA PARAUNA,GO
085860,MANOEL RIBAS,PR
062273,SETE QUEDAS,MS
100115,SAO VALENTIM,RS
099168,CACEQUI,RS
067249,MEDICILANDIA,PA
107714,MODELO,SC
082271,QUITANDINHA,PR
109009,SAO JOSE DO CEDRO,SC
080150,CRUZEIRO DO OESTE,PR
074922,PETROLINA,PE
080358,LONDRINA,PR
109330,ITAPIRANGA,SC
158303,ARAUCARIA,PR
011437,ALAGOINHAS,BA
108456,TANGARA,SC
082719,TIBAGI,PR
049924,ALEM PARAIBA,MG
027714,EDEALINA,GO
041160,MATIAS BARBOSA,MG
116053,FERNANDOPOLIS,SP
103622,BOM PRINCIPIO,RS
003137,PINDOBA,AL
007724,COCOS,BA
115600,MAIRIPORA,SP
109223,CAPIVARI DE BAIXO,SC
064386,NOBRES,MT
085316,MARINGA,PR
080010,IRATI,PR
158188,CARACARAI,RR
074799,RECIFE,PE
103572,CERRO LARGO,RS
060517,SABARA,MG
136556,MACARANI,BA
022111,ALEGRE,ES
115113,BIRIGUI,SP
162461,SORRISO,MT
041335,CURVELO,MG
017822,JUAZEIRO DO NORTE,CE
096867,SAO BORJA,RS
118505,INDIAPORA,SP
064931,UNIAO DO SUL,MT
052415,RIO ACIMA,MG
105049,SAO LUDGERO,SC
093906,SAO GONCALO DO AMARANTE,RN
101618,MOSTARDAS,RS
043869,OURO FINO,MG
109124,ABELARDO LUZ,SC
158394,APUCARANA,PR
024117,LARANJA DA TERRA,ES
150102,SAO FRANCISCO DO SUL,SC
115956,ASSIS,SP
039594,BETIM,MG
028100,RUBIATABA,GO
029496,CAMPO LIMPO DE GOIAS,GO
047118,MATIPO,MG
097113,DOM PEDRITO,RS
103168,RODEIO BONITO,RS
080481,CURITIBA,PR
054098,PASSA QUATRO,MG
103051,CONSTANTINA,RS
047183,CARMO DA MATA,MG
021428,AFONSO CLAUDIO,ES
103739,SAO FRANCISCO DE PAULA,RS
119503,URANIA,SP
065201,ARENAPOLIS,MT
004481,MANAUS,AM
079590,PICOS,PI
098582,SAO JERONIMO,RS
062398,NAVIRAI,MS
148890,PEDRO DO ROSARIO,MA
042408,SOLEDADE DE MINAS,MG
152579,SAO FRANCISCO DO GUAPORE,RO
071563,MONTEIRO,PB
095497,SAO BENTO DO NORTE,RN
041749,GOVERNADOR VALADARES,MG
099895,SANTIAGO,RS
034371,DIVISOPOLIS,MG
125435,NHANDEARA,SP
116442,BARRETOS,SP
154021,MARMELEIRO,PR
087478,ICARAIMA,PR
157388,SANTO AMARO DO MARANHAO,MA
031435,BREJO,MA
070250,SALGADO DE SAO FELIX,PB
124990,DESCALVADO,SP
108290,SAO MIGUEL DO OESTE,SC
059204,PATROCINIO,MG
124735,JUNQUEIROPOLIS,SP
013342,IPIRA,BA
124438,QUATA,SP
046664,DORES DO TURVO,MG
116087,ITANHAEM,SP
057711,JUIZ DE FORA,MG
138248,BAIANÓPOLIS,BA
128694,ARAGUACEMA,TO
097527,HORIZONTINA,RS
001917,MACEIO,AL
039818,DIVINOPOLIS,MG
007773,RIO REAL,BA
085480,SANTA HELENA,PR
057208,BARROSO,MG
014928,JEQUIE,BA
002485,PENEDO,AL
033068,ARCOS,MG
021311,BRAZLÂNDIA,DF
057133,SAO JOAO DA PONTE,MG
104612,TAIO,SC
127969,BOM JESUS DO TOCANTINS,TO
101147,ESPUMOSO,RS
081836,PORECATU,PR
056762,DESCOBERTO,MG
005280,VITORIA DA CONQUISTA,BA
031575,PRESIDENTE DUTRA,MA
093757,CURRAIS NOVOS,RN
065342,ITAUBA,MT
127852,CASEARA,TO
037119,CONGONHAS,MG
015156,PRADO,BA
039172,RIO NOVO,MG
079996,ROLANDIA,PR
140756,ESPERANTINA,PI
081943,QUEDAS DO IGUACU,PR
043745,NEPOMUCENO,MG
064352,SAO JOSE DO RIO CLARO,MT
129585,SANTA TEREZINHA DE ITAIPU,PR
088351,TERRA ROXA,PR
065151,VILA BELA DA SANTISSIMA TRINDADE,MT
105486,XANXERE,SC
030924,ANAPURUS,MA
163824,JUATUBA,MG
092783,BARRA DO PIRAI,RJ
158535,GAUCHA DO NORTE,MT
109157,SANTA ROSA DO SUL,SC
040790,LIMA DUARTE,MG
059139,ITAUNA,MG
106922,JACINTO MACHADO,SC
123232,PARAPUA,SP
028696,FIRMINOPOLIS,GO
147264,CAUCAIA,CE
125849,GUARA,SP
154591,DUAS BARRAS,RJ
085308,CANTAGALO,PR
103671,PALMARES DO SUL,RS
001768,CORURIPE,AL
083626,JACAREZINHO,PR
049593,ABAETÉ,MG
044982,CARLOS CHAGAS,MG
128900,ANANÁS,TO
061150,SANTA LUZIA,MG
062406,CAARAPO,MS
158485,PETROPOLIS,RJ
062455,CORUMBA,MS
040600,PARAGUACU,MG
022509,IUNA,ES
021626,CONCEICAO DA BARRA,ES
046060,MEDINA,MG
023150,CACHOEIRO DE ITAPEMIRIM,ES
125096,ITAPORANGA,SP
041467,GUANHAES,MG
124974,ESTRELA D'OESTE,SP
040881,PITANGUI,MG
020933,TAUA,CE
004580,RIO PRETO DA EVA,AM
110379,NOSSA SENHORA DAS DORES,SE
033589,ITAGUARA,MG
040378,OURO PRETO,MG
144170,FEIRA DE SANTANA,BA
049528,ITANHOMI,MG
064998,IPIRANGA DO NORTE,MT
158493,PETROPOLIS,RJ
091470,TRES RIOS,RJ
150391,LAURO MULLER,SC
038786,PEDRA AZUL,MG
078972,PICOS,PI
019653,BREJO SANTO,CE
099010,PORTO ALEGRE,RS
159574,SAIRE,PE
023119,PRESIDENTE KENNEDY,ES
117382,JOANOPOLIS,SP
126185,CAFELANDIA,SP
045716,ITAMOGI,MG
106708,JOINVILLE,SC
115485,MIRASSOL,SP
031542,ZE DOCA,MA
122200,AMPARO,SP
126664,MARIANOPOLIS DO TOCANTINS,TO
143164,GUABIRUBA,SC
121715,JAU,SP
125286,TAMBAU,SP
062513,CAMPO GRANDE,MS
004994,MANAUS,AM
042085,MANHUACU,MG
004168,MANAUS,AM
041608,CALDAS,MG
038711,CARMO DE MINAS,MG
046995,UBAPORANGA,MG
135673,JUAZEIRO,BA
040691,RAUL SOARES,MG
026450,FAINA,GO
092668,SAO JOAO DE MERITI,RJ
108886,CANOINHAS,SC
125625,AGUAS DE LINDOIA,SP
007443,RIBEIRA DO POMBAL,BA
087882,TOMAZINA,PR
029074,INACIOLANDIA,GO
015974,MULUNGU,CE
068569,ALTAMIRA,PA
048363,NOVO CRUZEIRO,MG
067512,JURUTI,PA
027680,CASTELANDIA,GO
017897,ARACATI,CE
125377,GUARIBA,SP
064972,CARLINDA,MT
078089,LUIS CORREIA,PI
076497,LAJEDO,PE
117895,BEBEDOURO,SP
090381,ITAOCARA,RJ
114157,DIVINOLANDIA,SP
020230,CHAVAL,CE
064329,POCONE,MT
080127,IRATI,PR
057034,MIRADOURO,MG
021808,LINHARES,ES
074823,OURICURI,PE
066217,IGARAPE-ACU,PA
029298,ALTO PARAISO DE GOIAS,GO
100990,PARAI,RS
101659,PORTO LUCENA,RS
035014,BOA ESPERANCA,MG
119131,LINS,SP
081919,MAMBORE,PR
029819,COLINAS,MA
024976,MORRINHOS,GO
027292,SENADOR CANEDO,GO
006726,VITORIA DA CONQUISTA,BA
025213,ARAGUAPAZ,GO
038547,MANGA,MG
030437,IMPERATRIZ,MA
016352,ITAPAGE,CE
042051,ITAJUBA,MG
057984,MATOZINHOS,MG
117671,IRACEMAPOLIS,SP
157370,MONTIVIDIU,GO
004275,BENJAMIN CONSTANT,AM
088203,LARANJEIRAS DO SUL,PR
047282,MALACACHETA,MG
023556,DOMINGOS MARTINS,ES
098285,SEBERI,RS
064436,ROSARIO OESTE,MT
025247,SAO SIMAO,GO
102517,CANDELARIA,RS
004887,APUI,AM
085357,RIBEIRAO CLARO,PR
027235,DAVINOPOLIS,GO
099499,BARRA DO RIBEIRO,RS
040535,TRES MARIAS,MG
031948,COROMANDEL,MG
027540,ITABERAI,GO
086033,GUAIRA,PR
147629,PEROLANDIA,GO
100297,AJURICABA,RS
093963,AÇU,RN
001446,FEIJO,AC
103218,SEBERI,RS
109132,MONDAI,SC
100362,SALTO DO JACUI,RS
133744,PORTO SEGURO,BA
076331,ABREU E LIMA,PE
096412,OURO PRETO DO OESTE,RO
124776,AURIFLAMA,SP
125872,ROSANA,SP
104562,MAFRA,SC
044941,SERRO,MG
156778,SANTANA,AP
096115,COSTA MARQUES,RO
021444,AFONSO CLAUDIO,ES
116541,PIRASSUNUNGA,SP
103176,SAO JERONIMO,RS
008060,SANTA CRUZ CABRALIA,BA
103135,PIRATINI,RS
062489,GLORIA DE DOURADOS,MS
072751,JOAO PESSOA,PB
105205,BIGUACU,SC
148510,CAMPESTRE DO MARANHAO,MA
068411,BELEM,PA
073882,LIMOEIRO,PE
110163,ESTANCIA,SE
099838,BENTO GONCALVES,RS
107508,CAPIVARI DE BAIXO,SC
038141,ABADIA DOS DOURADOS,MG
033944,FORMIGA,MG
098509,PALMITINHO,RS
100339,CAIBATE,RS
113803,ARARAS,SP
127738,TAGUATINGA,TO
098723,CATUIPE,RS
100891,RIO GRANDE,RS
126946,PARAISO DO TOCANTINS,TO
030700,POCAO DE PEDRAS,MA
034611,BOM REPOUSO,MG
137398,JUAZEIRO,BA
060855,MONTE CARMELO,MG
047779,JACUI,MG
096081,GUAJARA-MIRIM,RO
005348,JACOBINA,BA
049700,JACUTINGA,MG
040741,SETE LAGOAS,MG
131722,MEDEIROS NETO,BA
093690,ITAGUAI,RJ
029793,VITORINO FREIRE,MA
078147,SIMOES,PI
084103,CAMPO LARGO,PR
105569,AGUAS MORNAS,SC
083410,FORMOSA DO OESTE,PR
001669,CRUZEIRO DO SUL,AC
022632,SOORETAMA,ES
116863,ITABERA,SP
103085,ENCANTADO,RS
062729,APARECIDA DO TABOADO,MS
041871,CARATINGA,MG
038190,VARGEM ALEGRE,MG
092569,ITAGUAI,RJ
076349,AFRÂNIO,PE
028647,CORUMBAIBA,GO
044784,ITAU DE MINAS,MG
104190,GARUVA,SC
003426,SAO LUIS DO QUITUNDE,AL
032508,PIRANGA,MG
102707,ENCRUZILHADA DO SUL,RS
024745,VICENTINOPOLIS,GO
048827,ITABIRA,MG
010827,EUNAPOLIS,BA
090829,CAMPOS DOS GOYTACAZES,RJ
107466,MASSARANDUBA,SC
069039,BOQUEIRÃO,PB
109470,TANGARA,SC
101576,CHAPADA,RS
053561,JURUAIA,MG
126235,LUCELIA,SP
139998,ITANHEM,BA
119479,ESTIVA GERBI,SP
114223,BARRINHA,SP
161935,CACHOEIRO DE ITAPEMIRIM,ES
010066,XIQUE-XIQUE,BA
067314,PAU D'ARCO,PA
032490,SAO GONCALO DO SAPUCAI,MG
031047,SAO LUIS,MA
074989,GARANHUNS,PE
088294,SAO MATEUS DO SUL,PR
012443,CAMACARI,BA
065284,PEIXOTO DE AZEVEDO,MT
102277,HARMONIA,RS
106385,NOVA VENEZA,SC
102541,SANTA BARBARA DO SUL,RS
127936,CAMPOS LINDOS,TO
160168,CHARQUEADAS,RS
019711,CRUZ,CE
023341,ANCHIETA,ES
031690,SAO FRANCISCO DO MARANHAO,MA
010058,INHAMBUPE,BA
106369,MIRIM DOCE,SC
041277,SANTA RITA DO SAPUCAI,MG
069310,SANTA RITA,PB
109371,ARMAZEM,SC
092619,MACAE,RJ
081935,SAO JOAO DO IVAI,PR
139444,BARCARENA,PA
116897,CEDRAL,SP
017392,MARANGUAPE,CE
107300,INDAIAL,SC
017673,ICO,CE
108035,POUSO REDONDO,SC
108993,PONTE SERRADA,SC
004820,CAREIRO,AM
022715,ANCHIETA,ES
086215,SABAUDIA,PR
005678,TUCANO,BA
108845,SAO MIGUEL DA BOA VISTA,SC
020461,ITAPIPOCA,CE
038067,CAPITOLIO,MG
067108,PORTEL,PA
098814,BAGÉ,RS
012922,SAO GONCALO DOS CAMPOS,BA
013813,RIBEIRA DO POMBAL,BA
015685,BOA VIAGEM,CE
056416,ANTONIO CARLOS,MG
094037,APODI,RN
104539,LAGES,SC
085779,ARAPOTI,PR
145672,MACATUBA,SP
082503,BALSA NOVA,PR
038570,CONQUISTA,MG
104596,PORTO UNIAO,SC
110684,CARIRA,SE
049742,SACRAMENTO,MG
157156,BREJO DE AREIA,MA
079830,LONDRINA,PR
048207,POMPEU,MG
094573,SAO BENTO DO TRAIRI,RN
153932,PORTO ACRE,AC
038935,CORACAO DE JESUS,MG
000562,MATEUS LEME,MG
051490,SAO FRANCISCO DE SALES,MG
091223,SAO GONCALO,RJ
062695,MUNDO NOVO,MS
